order_id,buyer_id,total_amount,order_date,num_products,order_status,additional_data
538,222,0.0,2025-01-03 16:34:02.382894,4,Fulfilled,"{'status_history': [{'status': 'Order Placed', 'timestamp': datetime.datetime(2025, 1, 3, 16, 34, 2, 382894)}, {'status': 'Processing', 'timestamp': datetime.datetime(2025, 1, 5, 16, 34, 2, 382894)}, {'status': 'Shipped', 'timestamp': datetime.datetime(2025, 1, 7, 16, 34, 2, 382894)}, {'status': 'Delivered', 'timestamp': datetime.datetime(2025, 1, 8, 16, 34, 2, 382894)}], 'payment_info': {'method': 'Credit Card', 'transaction_id': 'N7OJ0ZPFDVPK', 'amount': 0.0}, 'shipping_address': '4, avenue de Rey\n33965 Saint Jacques', 'delivery_notes': 'Route oh jambe volonté sept tombe.', 'gift': False, 'expedited_shipping': False, 'shipping_cost': 4.89, 'tax': 14.61, 'promo_code': None, 'promo_discount': 0}"
539,222,0.0,2024-07-28 16:34:02.382921,1,Fulfilled,"{'status_history': [{'status': 'Order Placed', 'timestamp': datetime.datetime(2024, 7, 28, 16, 34, 2, 382921)}, {'status': 'Processing', 'timestamp': datetime.datetime(2024, 7, 30, 16, 34, 2, 382921)}, {'status': 'Shipped', 'timestamp': datetime.datetime(2024, 8, 3, 16, 34, 2, 382921)}, {'status': 'Delivered', 'timestamp': datetime.datetime(2024, 8, 5, 16, 34, 2, 382921)}], 'payment_info': {'method': 'Credit Card', 'transaction_id': 'SSTPI5CHZYIJ', 'amount': 0.0}, 'shipping_address': '85 Sean creek\nPort Edwardbury\nSN4E 5EZ', 'delivery_notes': None, 'gift': False, 'expedited_shipping': False, 'shipping_cost': 6.12, 'tax': 18.72, 'promo_code': 'YD6AG332', 'promo_discount': 0}"
540,223,0.0,2024-05-15 16:34:02.382947,2,Fulfilled,"{'status_history': [{'status': 'Order Placed', 'timestamp': datetime.datetime(2024, 5, 15, 16, 34, 2, 382947)}, {'status': 'Processing', 'timestamp': datetime.datetime(2024, 5, 17, 16, 34, 2, 382947)}, {'status': 'Shipped', 'timestamp': datetime.datetime(2024, 5, 18, 16, 34, 2, 382947)}, {'status': 'Delivered', 'timestamp': datetime.datetime(2024, 5, 22, 16, 34, 2, 382947)}], 'payment_info': {'method': 'Credit Card', 'transaction_id': 'P7C7AZUZ1Q88', 'amount': 0.0}, 'shipping_address': '086 Norris Lock\nWest Debramouth, WA 53797', 'delivery_notes': 'ダイヤモンド編組ブレーキ衝突トレーナーパン腐った。', 'gift': False, 'expedited_shipping': True, 'shipping_cost': 7.75, 'tax': 38.1, 'promo_code': 'FQ8FM819', 'promo_discount': 0}"
541,224,0.0,2025-04-03 16:34:02.383028,1,Fulfilled,"{'status_history': [{'status': 'Order Placed', 'timestamp': datetime.datetime(2025, 4, 3, 16, 34, 2, 383028)}, {'status': 'Processing', 'timestamp': datetime.datetime(2025, 4, 5, 16, 34, 2, 383028)}, {'status': 'Shipped', 'timestamp': datetime.datetime(2025, 4, 10, 16, 34, 2, 383028)}, {'status': 'Delivered', 'timestamp': datetime.datetime(2025, 4, 11, 16, 34, 2, 383028)}], 'payment_info': {'method': 'Credit Card', 'transaction_id': 'GLMNSG8BJA47', 'amount': 0.0}, 'shipping_address': '云南省关岭市锡山张路T座 939465', 'delivery_notes': 'Dresser acte pénétrer.', 'gift': False, 'expedited_shipping': True, 'shipping_cost': 10.84, 'tax': 6.55, 'promo_code': None, 'promo_discount': 22.95}"
542,224,0.0,2025-02-06 16:34:02.383071,10,Fulfilled,"{'status_history': [{'status': 'Order Placed', 'timestamp': datetime.datetime(2025, 2, 6, 16, 34, 2, 383071)}, {'status': 'Processing', 'timestamp': datetime.datetime(2025, 2, 6, 16, 34, 2, 383071)}, {'status': 'Shipped', 'timestamp': datetime.datetime(2025, 2, 10, 16, 34, 2, 383071)}, {'status': 'Delivered', 'timestamp': datetime.datetime(2025, 2, 14, 16, 34, 2, 383071)}], 'payment_info': {'method': 'Credit Card', 'transaction_id': '5MKS3VTGDAF5', 'amount': 0.0}, 'shipping_address': '6071 Michelle Mill\nEast Victortown, IN 56406', 'delivery_notes': None, 'gift': False, 'expedited_shipping': False, 'shipping_cost': 12.92, 'tax': 33.46, 'promo_code': None, 'promo_discount': 0}"
543,224,0.0,2025-03-29 16:34:02.383137,8,Fulfilled,"{'status_history': [{'status': 'Order Placed', 'timestamp': datetime.datetime(2025, 3, 29, 16, 34, 2, 383137)}, {'status': 'Processing', 'timestamp': datetime.datetime(2025, 3, 31, 16, 34, 2, 383137)}, {'status': 'Shipped', 'timestamp': datetime.datetime(2025, 4, 5, 16, 34, 2, 383137)}, {'status': 'Delivered', 'timestamp': datetime.datetime(2025, 4, 11, 16, 34, 2, 383137)}], 'payment_info': {'method': 'Credit Card', 'transaction_id': 'KU8AVQ0TWNY2', 'amount': 0.0}, 'shipping_address': '3566 John Skyway Suite 606\nJacobchester, OK 22427', 'delivery_notes': None, 'gift': False, 'expedited_shipping': True, 'shipping_cost': 3.49, 'tax': 44.2, 'promo_code': None, 'promo_discount': 20.03}"
544,224,0.0,2025-03-14 16:34:02.383205,9,Fulfilled,"{'status_history': [{'status': 'Order Placed', 'timestamp': datetime.datetime(2025, 3, 14, 16, 34, 2, 383205)}, {'status': 'Processing', 'timestamp': datetime.datetime(2025, 3, 14, 16, 34, 2, 383205)}, {'status': 'Shipped', 'timestamp': datetime.datetime(2025, 3, 17, 16, 34, 2, 383205)}, {'status': 'Delivered', 'timestamp': datetime.datetime(2025, 3, 18, 16, 34, 2, 383205)}], 'payment_info': {'method': 'PayPal', 'transaction_id': 'GUK80JEPDJ7P', 'amount': 0.0}, 'shipping_address': '河北省福州市秀英长春路R座 256456', 'delivery_notes': 'Journal prix près poids pendant existence.', 'gift': False, 'expedited_shipping': False, 'shipping_cost': 13.44, 'tax': 16.25, 'promo_code': None, 'promo_discount': 39.15}"
545,224,0.0,2025-02-12 16:34:02.383235,4,Fulfilled,"{'status_history': [{'status': 'Order Placed', 'timestamp': datetime.datetime(2025, 2, 12, 16, 34, 2, 383235)}, {'status': 'Processing', 'timestamp': datetime.datetime(2025, 2, 13, 16, 34, 2, 383235)}, {'status': 'Shipped', 'timestamp': datetime.datetime(2025, 2, 14, 16, 34, 2, 383235)}, {'status': 'Delivered', 'timestamp': datetime.datetime(2025, 2, 19, 16, 34, 2, 383235)}], 'payment_info': {'method': 'Debit Card', 'transaction_id': '8876PYHZSB23', 'amount': 0.0}, 'shipping_address': '28701 Megan Isle Suite 527\nNew Lisamouth, NJ 72175', 'delivery_notes': None, 'gift': False, 'expedited_shipping': False, 'shipping_cost': 6.97, 'tax': 25.56, 'promo_code': None, 'promo_discount': 0}"
546,224,0.0,2025-03-11 16:34:02.383303,1,Fulfilled,"{'status_history': [{'status': 'Order Placed', 'timestamp': datetime.datetime(2025, 3, 11, 16, 34, 2, 383303)}, {'status': 'Processing', 'timestamp': datetime.datetime(2025, 3, 11, 16, 34, 2, 383303)}, {'status': 'Shipped', 'timestamp': datetime.datetime(2025, 3, 12, 16, 34, 2, 383303)}, {'status': 'Delivered', 'timestamp': datetime.datetime(2025, 3, 18, 16, 34, 2, 383303)}], 'payment_info': {'method': 'Credit Card', 'transaction_id': 'UQ7579GSVPJZ', 'amount': 0.0}, 'shipping_address': '陕西省南宁市清浦方路b座 804526', 'delivery_notes': None, 'gift': False, 'expedited_shipping': False, 'shipping_cost': 10.14, 'tax': 42.19, 'promo_code': None, 'promo_discount': 0}"
547,224,0.0,2025-03-07 16:34:02.383342,9,Fulfilled,"{'status_history': [{'status': 'Order Placed', 'timestamp': datetime.datetime(2025, 3, 7, 16, 34, 2, 383342)}, {'status': 'Processing', 'timestamp': datetime.datetime(2025, 3, 9, 16, 34, 2, 383342)}, {'status': 'Shipped', 'timestamp': datetime.datetime(2025, 3, 12, 16, 34, 2, 383342)}, {'status': 'Delivered', 'timestamp': datetime.datetime(2025, 3, 13, 16, 34, 2, 383342)}], 'payment_info': {'method': 'PayPal', 'transaction_id': 'XTUCXG9I1MBC', 'amount': 0.0}, 'shipping_address': '広島県香取郡多古町五味ヶ谷14丁目27番13号', 'delivery_notes': None, 'gift': False, 'expedited_shipping': False, 'shipping_cost': 3.67, 'tax': 34.23, 'promo_code': None, 'promo_discount': 0}"
548,224,0.0,2025-03-10 16:34:02.383358,6,Unfulfilled,"{'status_history': [{'status': 'Order Placed', 'timestamp': datetime.datetime(2025, 3, 10, 16, 34, 2, 383358)}, {'status': 'Processing', 'timestamp': datetime.datetime(2025, 3, 12, 16, 34, 2, 383358)}, {'status': 'Shipped', 'timestamp': datetime.datetime(2025, 3, 17, 16, 34, 2, 383358)}], 'payment_info': {'method': 'Credit Card', 'transaction_id': '5JXOJCCWX9BZ', 'amount': 0.0}, 'shipping_address': '鳥取県利島村日光8丁目2番18号 アーバン細野726', 'delivery_notes': None, 'gift': False, 'expedited_shipping': False, 'shipping_cost': 7.71, 'tax': 40.1, 'promo_code': 'E1629090', 'promo_discount': 0}"
549,224,0.0,2025-03-04 16:34:02.383379,4,Unfulfilled,"{'status_history': [{'status': 'Order Placed', 'timestamp': datetime.datetime(2025, 3, 4, 16, 34, 2, 383379)}, {'status': 'Processing', 'timestamp': datetime.datetime(2025, 3, 5, 16, 34, 2, 383379)}, {'status': 'Shipped', 'timestamp': datetime.datetime(2025, 3, 7, 16, 34, 2, 383379)}], 'payment_info': {'method': 'Credit Card', 'transaction_id': 'UFXMR3D7P2UX', 'amount': 0.0}, 'shipping_address': 'Stjepan-Wesack-Weg 4\n79949 Magdeburg', 'delivery_notes': None, 'gift': False, 'expedited_shipping': True, 'shipping_cost': 1.72, 'tax': 0.27, 'promo_code': '7YSB9ZBZ', 'promo_discount': 0}"
550,224,0.0,2025-03-12 16:34:02.383402,4,Fulfilled,"{'status_history': [{'status': 'Order Placed', 'timestamp': datetime.datetime(2025, 3, 12, 16, 34, 2, 383402)}, {'status': 'Processing', 'timestamp': datetime.datetime(2025, 3, 13, 16, 34, 2, 383402)}, {'status': 'Shipped', 'timestamp': datetime.datetime(2025, 3, 16, 16, 34, 2, 383402)}, {'status': 'Delivered', 'timestamp': datetime.datetime(2025, 3, 19, 16, 34, 2, 383402)}], 'payment_info': {'method': 'Credit Card', 'transaction_id': 'MAUYI0VHOJXE', 'amount': 0.0}, 'shipping_address': 'Unit 6534 Box 6249\nDPO AA 11455', 'delivery_notes': None, 'gift': False, 'expedited_shipping': False, 'shipping_cost': 14.22, 'tax': 26.44, 'promo_code': None, 'promo_discount': 0}"
551,224,0.0,2025-03-01 16:34:02.383418,8,Fulfilled,"{'status_history': [{'status': 'Order Placed', 'timestamp': datetime.datetime(2025, 3, 1, 16, 34, 2, 383418)}, {'status': 'Processing', 'timestamp': datetime.datetime(2025, 3, 1, 16, 34, 2, 383418)}, {'status': 'Shipped', 'timestamp': datetime.datetime(2025, 3, 5, 16, 34, 2, 383418)}, {'status': 'Delivered', 'timestamp': datetime.datetime(2025, 3, 6, 16, 34, 2, 383418)}], 'payment_info': {'method': 'Debit Card', 'transaction_id': 'TXGZOC3MRT22', 'amount': 0.0}, 'shipping_address': '597 Martin Overpass Apt. 157\nPattersonmouth, MO 54236', 'delivery_notes': None, 'gift': False, 'expedited_shipping': False, 'shipping_cost': 2.55, 'tax': 25.78, 'promo_code': None, 'promo_discount': 0}"
552,224,0.0,2025-03-25 16:34:02.383511,9,Fulfilled,"{'status_history': [{'status': 'Order Placed', 'timestamp': datetime.datetime(2025, 3, 25, 16, 34, 2, 383511)}, {'status': 'Processing', 'timestamp': datetime.datetime(2025, 3, 27, 16, 34, 2, 383511)}, {'status': 'Shipped', 'timestamp': datetime.datetime(2025, 3, 29, 16, 34, 2, 383511)}, {'status': 'Delivered', 'timestamp': datetime.datetime(2025, 4, 1, 16, 34, 2, 383511)}], 'payment_info': {'method': 'Credit Card', 'transaction_id': 'K8DZTLE1FDOH', 'amount': 0.0}, 'shipping_address': 'Unit 9325 Box 3547\nDPO AE 00957', 'delivery_notes': 'Arrivée vif caresser proposer peur toit dernier.', 'gift': False, 'expedited_shipping': False, 'shipping_cost': 4.1, 'tax': 5.73, 'promo_code': 'QZ3VBC0G', 'promo_discount': 0}"
553,224,0.0,2025-03-09 16:34:02.383534,4,Fulfilled,"{'status_history': [{'status': 'Order Placed', 'timestamp': datetime.datetime(2025, 3, 9, 16, 34, 2, 383534)}, {'status': 'Processing', 'timestamp': datetime.datetime(2025, 3, 9, 16, 34, 2, 383534)}, {'status': 'Shipped', 'timestamp': datetime.datetime(2025, 3, 10, 16, 34, 2, 383534)}, {'status': 'Delivered', 'timestamp': datetime.datetime(2025, 3, 14, 16, 34, 2, 383534)}], 'payment_info': {'method': 'Debit Card', 'transaction_id': 'YSMT71SZYVK3', 'amount': 0.0}, 'shipping_address': 'rue Royer\n97649 Hamel', 'delivery_notes': 'Bar eight Mrs floor.', 'gift': False, 'expedited_shipping': False, 'shipping_cost': 12.14, 'tax': 11.01, 'promo_code': None, 'promo_discount': 0}"
554,224,0.0,2025-04-14 16:34:02.383557,8,Fulfilled,"{'status_history': [{'status': 'Order Placed', 'timestamp': datetime.datetime(2025, 4, 14, 16, 34, 2, 383557)}, {'status': 'Processing', 'timestamp': datetime.datetime(2025, 4, 16, 16, 34, 2, 383557)}, {'status': 'Shipped', 'timestamp': datetime.datetime(2025, 4, 17, 16, 34, 2, 383557)}, {'status': 'Delivered', 'timestamp': datetime.datetime(2025, 4, 19, 16, 34, 2, 383557)}], 'payment_info': {'method': 'Credit Card', 'transaction_id': 'W4H3CR3A8E80', 'amount': 0.0}, 'shipping_address': '3668 Turner Meadow Suite 389\nEast Nicolehaven, WA 24630', 'delivery_notes': '北京以后图片.', 'gift': False, 'expedited_shipping': False, 'shipping_cost': 2.5, 'tax': 43.74, 'promo_code': None, 'promo_discount': 0}"
555,226,0.0,2023-02-15 00:00:00,1,Fulfilled,"{'status_history': [{'status': 'Order Placed', 'timestamp': datetime.datetime(2023, 2, 15, 0, 0)}, {'status': 'Processing', 'timestamp': datetime.datetime(2023, 2, 16, 0, 0)}, {'status': 'Shipped', 'timestamp': datetime.datetime(2023, 2, 20, 0, 0)}, {'status': 'Delivered', 'timestamp': datetime.datetime(2023, 2, 23, 0, 0)}], 'payment_info': {'method': 'Credit Card', 'transaction_id': 'USM9H0D7JCU6', 'amount': 0.0}, 'shipping_address': '7329 Jennifer Stream Suite 144\nHodgeport, MP 08468', 'delivery_notes': '狭い明らかにするあったタワーコミュニケーション残るリハビリ。', 'gift': False, 'expedited_shipping': False, 'shipping_cost': 11.7, 'tax': 26.96, 'promo_code': None, 'promo_discount': 0}"
556,226,0.0,2023-12-12 00:00:00,1,Fulfilled,"{'status_history': [{'status': 'Order Placed', 'timestamp': datetime.datetime(2023, 12, 12, 0, 0)}, {'status': 'Processing', 'timestamp': datetime.datetime(2023, 12, 14, 0, 0)}, {'status': 'Shipped', 'timestamp': datetime.datetime(2023, 12, 17, 0, 0)}, {'status': 'Delivered', 'timestamp': datetime.datetime(2023, 12, 19, 0, 0)}], 'payment_info': {'method': 'Credit Card', 'transaction_id': '27VD4ZRBRP3D', 'amount': 0.0}, 'shipping_address': '辽宁省贵阳市普陀重庆街A座 516055', 'delivery_notes': 'Entrée auprès ancien dehors reculer attendre profiter.', 'gift': False, 'expedited_shipping': True, 'shipping_cost': 2.05, 'tax': 3.9, 'promo_code': None, 'promo_discount': 0}"
557,227,0.0,2024-07-05 16:34:02.383763,3,Fulfilled,"{'status_history': [{'status': 'Order Placed', 'timestamp': datetime.datetime(2024, 7, 5, 16, 34, 2, 383763)}, {'status': 'Processing', 'timestamp': datetime.datetime(2024, 7, 7, 16, 34, 2, 383763)}, {'status': 'Shipped', 'timestamp': datetime.datetime(2024, 7, 9, 16, 34, 2, 383763)}, {'status': 'Delivered', 'timestamp': datetime.datetime(2024, 7, 16, 16, 34, 2, 383763)}], 'payment_info': {'method': 'Credit Card', 'transaction_id': '3ODGBQHKUJ39', 'amount': 0.0}, 'shipping_address': '甘肃省强县上街南宁街v座 243746', 'delivery_notes': None, 'gift': False, 'expedited_shipping': False, 'shipping_cost': 2.77, 'tax': 9.58, 'promo_code': None, 'promo_discount': 0}"
558,230,0.0,2024-11-06 16:34:02.383789,2,Fulfilled,"{'status_history': [{'status': 'Order Placed', 'timestamp': datetime.datetime(2024, 11, 6, 16, 34, 2, 383789)}, {'status': 'Processing', 'timestamp': datetime.datetime(2024, 11, 8, 16, 34, 2, 383789)}, {'status': 'Shipped', 'timestamp': datetime.datetime(2024, 11, 11, 16, 34, 2, 383789)}, {'status': 'Delivered', 'timestamp': datetime.datetime(2024, 11, 16, 16, 34, 2, 383789)}], 'payment_info': {'method': 'Debit Card', 'transaction_id': 'ONJ5I407YG6Q', 'amount': 0.0}, 'shipping_address': '0904 Rodriguez Cove Suite 883\nPort Oliviahaven, MA 70697', 'delivery_notes': None, 'gift': False, 'expedited_shipping': False, 'shipping_cost': 13.5, 'tax': 44.25, 'promo_code': None, 'promo_discount': 0}"
559,231,0.0,2023-11-23 00:00:00,3,Fulfilled,"{'status_history': [{'status': 'Order Placed', 'timestamp': datetime.datetime(2023, 11, 23, 0, 0)}, {'status': 'Processing', 'timestamp': datetime.datetime(2023, 11, 24, 0, 0)}, {'status': 'Shipped', 'timestamp': datetime.datetime(2023, 11, 28, 0, 0)}, {'status': 'Delivered', 'timestamp': datetime.datetime(2023, 12, 5, 0, 0)}], 'payment_info': {'method': 'Credit Card', 'transaction_id': '2BIOIODM9HRR', 'amount': 0.0}, 'shipping_address': 'rue Margot Étienne\n91693 Humbert', 'delivery_notes': None, 'gift': False, 'expedited_shipping': False, 'shipping_cost': 13.74, 'tax': 23.33, 'promo_code': 'H58OORCP', 'promo_discount': 0}"
560,231,0.0,2023-05-12 00:00:00,1,Fulfilled,"{'status_history': [{'status': 'Order Placed', 'timestamp': datetime.datetime(2023, 5, 12, 0, 0)}, {'status': 'Processing', 'timestamp': datetime.datetime(2023, 5, 12, 0, 0)}, {'status': 'Shipped', 'timestamp': datetime.datetime(2023, 5, 15, 0, 0)}, {'status': 'Delivered', 'timestamp': datetime.datetime(2023, 5, 20, 0, 0)}], 'payment_info': {'method': 'Credit Card', 'transaction_id': '94Y3L969WEV0', 'amount': 0.0}, 'shipping_address': '37 Anne fork\nWest Lewismouth\nCW4M 6LH', 'delivery_notes': None, 'gift': True, 'expedited_shipping': False, 'shipping_cost': 13.99, 'tax': 7.12, 'promo_code': None, 'promo_discount': 0}"
561,232,0.0,2025-02-14 16:34:02.383915,7,Fulfilled,"{'status_history': [{'status': 'Order Placed', 'timestamp': datetime.datetime(2025, 2, 14, 16, 34, 2, 383915)}, {'status': 'Processing', 'timestamp': datetime.datetime(2025, 2, 16, 16, 34, 2, 383915)}, {'status': 'Shipped', 'timestamp': datetime.datetime(2025, 2, 18, 16, 34, 2, 383915)}, {'status': 'Delivered', 'timestamp': datetime.datetime(2025, 2, 20, 16, 34, 2, 383915)}], 'payment_info': {'method': 'Credit Card', 'transaction_id': 'PI6DHZQ42U1H', 'amount': 0.0}, 'shipping_address': '愛媛県横浜市港南区東神田9丁目25番17号 ハイツ無栗屋543', 'delivery_notes': None, 'gift': False, 'expedited_shipping': False, 'shipping_cost': 4.38, 'tax': 31.2, 'promo_code': None, 'promo_discount': 0}"
562,232,0.0,2025-02-25 16:34:02.383936,6,Unfulfilled,"{'status_history': [{'status': 'Order Placed', 'timestamp': datetime.datetime(2025, 2, 25, 16, 34, 2, 383936)}, {'status': 'Processing', 'timestamp': datetime.datetime(2025, 2, 25, 16, 34, 2, 383936)}, {'status': 'Shipped', 'timestamp': datetime.datetime(2025, 3, 2, 16, 34, 2, 383936)}], 'payment_info': {'method': 'Credit Card', 'transaction_id': 'VGKGRP7D8FBF', 'amount': 0.0}, 'shipping_address': '1299 Graham Port\nCarrillohaven, DE 56330', 'delivery_notes': None, 'gift': False, 'expedited_shipping': False, 'shipping_cost': 1.07, 'tax': 5.87, 'promo_code': None, 'promo_discount': 0}"
563,232,0.0,2025-02-10 16:34:02.384030,6,Fulfilled,"{'status_history': [{'status': 'Order Placed', 'timestamp': datetime.datetime(2025, 2, 10, 16, 34, 2, 384030)}, {'status': 'Processing', 'timestamp': datetime.datetime(2025, 2, 10, 16, 34, 2, 384030)}, {'status': 'Shipped', 'timestamp': datetime.datetime(2025, 2, 11, 16, 34, 2, 384030)}, {'status': 'Delivered', 'timestamp': datetime.datetime(2025, 2, 15, 16, 34, 2, 384030)}], 'payment_info': {'method': 'Credit Card', 'transaction_id': '987NO50PN431', 'amount': 0.0}, 'shipping_address': '5, rue Gabriel Jacquot\n72532 Leclerc', 'delivery_notes': None, 'gift': False, 'expedited_shipping': True, 'shipping_cost': 5.51, 'tax': 3.8, 'promo_code': 'N18EPC3U', 'promo_discount': 0}"
564,232,0.0,2025-03-23 16:34:02.384053,1,Unfulfilled,"{'status_history': [{'status': 'Order Placed', 'timestamp': datetime.datetime(2025, 3, 23, 16, 34, 2, 384053)}, {'status': 'Processing', 'timestamp': datetime.datetime(2025, 3, 24, 16, 34, 2, 384053)}, {'status': 'Shipped', 'timestamp': datetime.datetime(2025, 3, 26, 16, 34, 2, 384053)}], 'payment_info': {'method': 'Credit Card', 'transaction_id': '14BA0VAG69XN', 'amount': 0.0}, 'shipping_address': '河北省淑英县西峰程路m座 525086', 'delivery_notes': None, 'gift': False, 'expedited_shipping': False, 'shipping_cost': 13.9, 'tax': 41.02, 'promo_code': None, 'promo_discount': 0}"
565,232,0.0,2025-03-12 16:34:02.384091,1,Fulfilled,"{'status_history': [{'status': 'Order Placed', 'timestamp': datetime.datetime(2025, 3, 12, 16, 34, 2, 384091)}, {'status': 'Processing', 'timestamp': datetime.datetime(2025, 3, 14, 16, 34, 2, 384091)}, {'status': 'Shipped', 'timestamp': datetime.datetime(2025, 3, 17, 16, 34, 2, 384091)}, {'status': 'Delivered', 'timestamp': datetime.datetime(2025, 3, 23, 16, 34, 2, 384091)}], 'payment_info': {'method': 'Credit Card', 'transaction_id': 'NBK5IKHNHXVK', 'amount': 0.0}, 'shipping_address': '526 Miah gateway\nMaryberg\nE7 2NL', 'delivery_notes': None, 'gift': False, 'expedited_shipping': False, 'shipping_cost': 4.04, 'tax': 21.22, 'promo_code': None, 'promo_discount': 0}"
566,232,0.0,2025-04-18 16:34:02.384132,9,Fulfilled,"{'status_history': [{'status': 'Order Placed', 'timestamp': datetime.datetime(2025, 4, 18, 16, 34, 2, 384132)}, {'status': 'Processing', 'timestamp': datetime.datetime(2025, 4, 19, 16, 34, 2, 384132)}, {'status': 'Shipped', 'timestamp': datetime.datetime(2025, 4, 20, 16, 34, 2, 384132)}, {'status': 'Delivered', 'timestamp': datetime.datetime(2025, 4, 24, 16, 34, 2, 384132)}], 'payment_info': {'method': 'Credit Card', 'transaction_id': 'LF9KDWMHENWT', 'amount': 0.0}, 'shipping_address': '5453 Ashley Plain Suite 289\nNew Georgechester, LA 30492', 'delivery_notes': None, 'gift': False, 'expedited_shipping': False, 'shipping_cost': 8.32, 'tax': 43.49, 'promo_code': None, 'promo_discount': 0}"
567,232,0.0,2025-04-12 16:34:02.384199,7,Fulfilled,"{'status_history': [{'status': 'Order Placed', 'timestamp': datetime.datetime(2025, 4, 12, 16, 34, 2, 384199)}, {'status': 'Processing', 'timestamp': datetime.datetime(2025, 4, 14, 16, 34, 2, 384199)}, {'status': 'Shipped', 'timestamp': datetime.datetime(2025, 4, 18, 16, 34, 2, 384199)}, {'status': 'Delivered', 'timestamp': datetime.datetime(2025, 4, 20, 16, 34, 2, 384199)}], 'payment_info': {'method': 'Credit Card', 'transaction_id': 'T5MCY28N3CQF', 'amount': 0.0}, 'shipping_address': '3293 Thomas Tunnel\nPort Jamesfort, MN 23265', 'delivery_notes': None, 'gift': False, 'expedited_shipping': True, 'shipping_cost': 6.98, 'tax': 25.22, 'promo_code': None, 'promo_discount': 0}"
568,234,0.0,2024-12-21 16:34:02.384274,1,Fulfilled,"{'status_history': [{'status': 'Order Placed', 'timestamp': datetime.datetime(2024, 12, 21, 16, 34, 2, 384274)}, {'status': 'Processing', 'timestamp': datetime.datetime(2024, 12, 21, 16, 34, 2, 384274)}, {'status': 'Shipped', 'timestamp': datetime.datetime(2024, 12, 25, 16, 34, 2, 384274)}, {'status': 'Delivered', 'timestamp': datetime.datetime(2024, 12, 28, 16, 34, 2, 384274)}], 'payment_info': {'method': 'Credit Card', 'transaction_id': 'A2LEQ7FVPOTF', 'amount': 0.0}, 'shipping_address': '01002 Madison Village Suite 530\nFrancohaven, AK 61980', 'delivery_notes': 'Impedit ullam animi ut.', 'gift': False, 'expedited_shipping': False, 'shipping_cost': 4.73, 'tax': 43.66, 'promo_code': None, 'promo_discount': 0}"
569,234,0.0,2024-05-17 16:34:02.384356,3,Fulfilled,"{'status_history': [{'status': 'Order Placed', 'timestamp': datetime.datetime(2024, 5, 17, 16, 34, 2, 384356)}, {'status': 'Processing', 'timestamp': datetime.datetime(2024, 5, 18, 16, 34, 2, 384356)}, {'status': 'Shipped', 'timestamp': datetime.datetime(2024, 5, 21, 16, 34, 2, 384356)}, {'status': 'Delivered', 'timestamp': datetime.datetime(2024, 5, 22, 16, 34, 2, 384356)}], 'payment_info': {'method': 'Credit Card', 'transaction_id': '2CCTWI449XCG', 'amount': 0.0}, 'shipping_address': '353 Day Via Apt. 280\nNew Dwaynemouth, NJ 77236', 'delivery_notes': None, 'gift': False, 'expedited_shipping': False, 'shipping_cost': 6.57, 'tax': 39.57, 'promo_code': None, 'promo_discount': 0}"
570,234,0.0,2024-06-18 16:34:02.384434,1,Fulfilled,"{'status_history': [{'status': 'Order Placed', 'timestamp': datetime.datetime(2024, 6, 18, 16, 34, 2, 384434)}, {'status': 'Processing', 'timestamp': datetime.datetime(2024, 6, 19, 16, 34, 2, 384434)}, {'status': 'Shipped', 'timestamp': datetime.datetime(2024, 6, 20, 16, 34, 2, 384434)}, {'status': 'Delivered', 'timestamp': datetime.datetime(2024, 6, 27, 16, 34, 2, 384434)}], 'payment_info': {'method': 'Credit Card', 'transaction_id': '3Y5KH3BVOV89', 'amount': 0.0}, 'shipping_address': '565 Anna via\nNorth Marcfurt\nB8J 5ZQ', 'delivery_notes': None, 'gift': False, 'expedited_shipping': False, 'shipping_cost': 4.06, 'tax': 28.95, 'promo_code': None, 'promo_discount': 35.22}"
571,235,0.0,2024-07-09 16:34:02.384460,5,Unfulfilled,"{'status_history': [{'status': 'Order Placed', 'timestamp': datetime.datetime(2024, 7, 9, 16, 34, 2, 384460)}, {'status': 'Processing', 'timestamp': datetime.datetime(2024, 7, 11, 16, 34, 2, 384460)}, {'status': 'Shipped', 'timestamp': datetime.datetime(2024, 7, 16, 16, 34, 2, 384460)}], 'payment_info': {'method': 'Store Credit', 'transaction_id': 'KMNG2UUBAJ8P', 'amount': 0.0}, 'shipping_address': '30040 Donna Field\nEast Adam, MT 17452', 'delivery_notes': None, 'gift': False, 'expedited_shipping': False, 'shipping_cost': 0.09, 'tax': 47.86, 'promo_code': None, 'promo_discount': 15.3}"
