user_id,email,password,first_name,last_name,address,current_balance,is_seller,created_at,updated_at,additional_data
228,pjaehn@example.org,pbkdf2:sha256:600000$JIiyoj8mlVDoR3Bu$8fe2666a2ea831c6abd96c20f24d0be819283a3260f77250db436e3514c3906a,和也,Howard,"92, rue Marques, 55216 Dumas-sur-Mathieu",542.83,True,2023-09-11 16:33:11.504827,2023-10-03 16:33:11.504827,"{'user_type': 'regular', 'behavior': {'shopping_frequency': 'occasional', 'favorite_categories': [9, 3, 6], 'price_sensitivity': 'medium', 'review_likelihood': 'often'}, 'phone': '080-7455-0842', 'birth_date': '2003-10-01', 'preferences': {'newsletter': True, 'notifications': True, 'theme': 'light'}}"
229,hashimotoryohei@example.com,pbkdf2:sha256:600000$kiHE5q6Tj31BBQ6U$e98f4b81749f7227e454510a7a42aa6117589dc7f8448c48e0a89cd8be24b7a8,Theresa,斎藤,"121 Rhonda Estate, Jeanhaven, NM 96518",63.72,False,2025-03-31 16:33:35.002246,2025-04-02 16:33:35.002246,"{'user_type': 'new_user', 'behavior': {'shopping_frequency': 'regular', 'favorite_categories': [11, 14, 2], 'price_sensitivity': 'medium', 'review_likelihood': 'sometimes'}, 'phone': '(555)921-3760', 'birth_date': '1963-10-23', 'preferences': {'newsletter': True, 'notifications': True, 'theme': 'system'}}"
230,kenichiwatanabe@example.net,pbkdf2:sha256:600000$Dq5RWzl6vN46ruSz$580572dddabbb4ba19436b5f9489e8e6640822810e9b90d28de8b69ed805af05,Oswald,田,"6 Bell mount, Robertmouth, B81 5PR",15.9,False,2023-06-27 16:33:11.504827,2023-07-04 16:33:11.504827,"{'user_type': 'lapsed_user', 'behavior': {'shopping_frequency': 'regular', 'favorite_categories': [10, 12], 'price_sensitivity': 'medium', 'review_likelihood': 'rarely'}, 'phone': '(0151) 496 0060', 'birth_date': '2007-01-27', 'preferences': {'newsletter': True, 'notifications': True, 'theme': 'system'}}"
231,xiulandai@example.net,pbkdf2:sha256:600000$eFUJDHUjARyJQUre$b778217f9e5c6f86f522ff19b5cff321f67f884bdbfc81b8bf43f601e530c07b,英,Kusch,广西壮族自治区磊县梁平徐街S座 963410,968.17,False,2024-02-28 16:33:11.504827,2024-03-13 16:33:11.504827,"{'user_type': 'regular', 'behavior': {'shopping_frequency': 'frequent', 'favorite_categories': [14, 10], 'price_sensitivity': 'medium', 'review_likelihood': 'sometimes'}, 'phone': '02 54 88 43 18', 'birth_date': '1965-07-18', 'preferences': {'newsletter': True, 'notifications': True, 'theme': 'light'}}"
232,yumiko20@example.org,pbkdf2:sha256:600000$NOtFswjGLs4PwWm5$9b044c4090ff4bc16bcccb94d9f0ea7f8f60b7fcc9e05b478d7b64a8a04253f3,千代,Guillot,"1, chemin Lorraine Guillou, 45226 Saint Caroline",91.05,False,2024-04-17 16:33:11.504827,2024-04-29 16:33:11.504827,"{'user_type': 'occasional', 'behavior': {'shopping_frequency': 'regular', 'favorite_categories': [19, 1, 6], 'price_sensitivity': 'low', 'review_likelihood': 'sometimes'}, 'phone': '+33 (0)6 31 53 99 89', 'birth_date': '1968-02-19', 'preferences': {'newsletter': True, 'notifications': True, 'theme': 'dark'}}"
233,margot92@example.net,pbkdf2:sha256:600000$lWFPd2ghjIMgKYcq$248bcba4e68ad6ceef26c33987919d5500ba53047df5d76786f1f29679b151f9,Annamaria,刘,"31, avenue de Bouchet, 11194 Sainte Gilles",257.92,False,2023-09-09 16:33:11.504827,2023-09-12 16:33:11.504827,"{'user_type': 'occasional', 'behavior': {'shopping_frequency': 'frequent', 'favorite_categories': [14, 17], 'price_sensitivity': 'medium', 'review_likelihood': 'often'}, 'phone': '+49(0) 715869886', 'birth_date': '1984-01-21', 'preferences': {'newsletter': True, 'notifications': False, 'theme': 'light'}}"
234,smargraf@example.com,pbkdf2:sha256:600000$sUwSix5Ln5vjnREI$1302007b39a6090a5a50f7cd58700d9af5af5ee11793c956bba767a80dbb1c2f,丽娟,Connor,"Flat 88, Annette forest, Jonesburgh, N1K 1EQ",167.49,False,2023-11-07 16:33:11.504827,2023-12-05 16:33:11.504827,"{'user_type': 'regular', 'behavior': {'shopping_frequency': 'occasional', 'favorite_categories': [2, 18], 'price_sensitivity': 'medium', 'review_likelihood': 'never'}, 'phone': '090-0821-5454', 'birth_date': '1977-05-12', 'preferences': {'newsletter': True, 'notifications': False, 'theme': 'light'}}"
235,douglaslawrence@example.org,pbkdf2:sha256:600000$f1IvDPjfu0c3nkpn$eb96c93392f0996e8202093bbb1483e0ae8554372d7a7893bb68a9a1b3a46d53,Roland,Akhtar,北京市哈尔滨市兴山梁路Y座 879228,92.41,False,2025-04-01 16:33:35.600648,2025-04-27 16:33:35.600648,"{'user_type': 'new_user', 'behavior': {'shopping_frequency': 'occasional', 'favorite_categories': [3, 1], 'price_sensitivity': 'low', 'review_likelihood': 'always'}, 'phone': '(07251) 99663', 'birth_date': '1967-05-13', 'preferences': {'newsletter': False, 'notifications': True, 'theme': 'dark'}}"
236,miuraryohei@example.net,pbkdf2:sha256:600000$42euiyIzD5KpvDfx$d1fbf3a31b6acc7093fb9905154cd16452b9a4b1c2a50437b487efb5cbf9fbdf,Madeleine,Cline,广东省兰州市江北深圳街Q座 804339,1168.84,False,2025-01-09 16:33:11.504827,2025-01-16 16:33:11.504827,"{'user_type': 'power_user', 'behavior': {'shopping_frequency': 'frequent', 'favorite_categories': [5], 'price_sensitivity': 'high', 'review_likelihood': 'sometimes'}, 'phone': '+1-895-469-0705', 'birth_date': '1945-12-06', 'preferences': {'newsletter': True, 'notifications': True, 'theme': 'system'}}"
237,yasuhiro41@example.org,pbkdf2:sha256:600000$g4nZtnciESjXFwP1$2124ab9da9c33c161997e730806181bbc47aba80259f388e2c890aa843fbda89,Amber,Meunier,"4 Davies circle, Jeremytown, BN4P 5FS",573.23,False,2024-10-26 16:33:11.504827,2024-11-20 16:33:11.504827,"{'user_type': 'regular', 'behavior': {'shopping_frequency': 'frequent', 'favorite_categories': [4, 13], 'price_sensitivity': 'high', 'review_likelihood': 'rarely'}, 'phone': '0517103399', 'birth_date': '1977-11-04', 'preferences': {'newsletter': True, 'notifications': True, 'theme': 'system'}}"
238,rota@example.org,pbkdf2:sha256:600000$AssQPGwwBB7yLNcj$f493436d120daab67e35098b3a4c523f493f3fa2ae472a9424c801ee6ea36ed7,Célina,加藤,"Sigrun-Bähr-Ring 382, 96718 Diepholz",261.83,False,2023-11-29 16:33:11.504827,2023-11-29 16:33:11.504827,"{'user_type': 'regular', 'behavior': {'shopping_frequency': 'regular', 'favorite_categories': [11, 18], 'price_sensitivity': 'medium', 'review_likelihood': 'sometimes'}, 'phone': '+33 3 82 86 87 00', 'birth_date': '2000-09-25', 'preferences': {'newsletter': False, 'notifications': True, 'theme': 'light'}}"
239,haruka20@example.org,pbkdf2:sha256:600000$fu34lqTQmQihOivo$e2943ae08528daadc7791bb0708711c750516b7dc9b97ae5e9b868c4adeafba1,Jürgen,渡辺,海南省梧州县兴山邯郸街S座 928463,345.59,False,2023-06-15 16:33:11.504827,2023-07-09 16:33:11.504827,"{'user_type': 'occasional', 'behavior': {'shopping_frequency': 'regular', 'favorite_categories': [18, 7], 'price_sensitivity': 'low', 'review_likelihood': 'often'}, 'phone': '0390743553', 'birth_date': '1985-02-02', 'preferences': {'newsletter': False, 'notifications': True, 'theme': 'dark'}}"
240,jacquotgregoire@example.net,pbkdf2:sha256:600000$85C6or3VdGxGkCJv$aa8fe3aa63956ac544ba2b5552c588a19e124b89ee408c90b4e3052d15cf0761,Chelsea,Valenzuela,甘肃省秀荣市华龙袁路M座 662017,764.29,False,2024-12-14 16:33:11.504827,2024-12-14 16:33:11.504827,"{'user_type': 'regular', 'behavior': {'shopping_frequency': 'occasional', 'favorite_categories': [5], 'price_sensitivity': 'high', 'review_likelihood': 'sometimes'}, 'phone': '(0151)4960030', 'birth_date': '1990-08-10', 'preferences': {'newsletter': False, 'notifications': True, 'theme': 'system'}}"
241,juan19@example.net,pbkdf2:sha256:600000$VFfG9Fp6ZHFS8kUh$1beb17f85c208e9750898561a1eaf80e35dad527423831a71fe28ba3d7af0336,Susan,刘,"Oderwaldweg 03, 14987 Quedlinburg",670.84,True,2024-12-25 16:33:11.504827,2025-01-01 16:33:11.504827,"{'user_type': 'power_user', 'behavior': {'shopping_frequency': 'regular', 'favorite_categories': [15], 'price_sensitivity': 'medium', 'review_likelihood': 'often'}, 'phone': '029 2018 0999', 'birth_date': '1948-09-28', 'preferences': {'newsletter': True, 'notifications': True, 'theme': 'dark'}}"
242,yuisato@example.com,pbkdf2:sha256:600000$x53jh0grA969xsSS$e98a04bca31e4e2c552f779488ecaa16fd24262f852a22d04fc63d113e1b1842,智也,石川,"9, chemin de Bazin, 71564 Sainte Lucy",84.43,False,2025-03-29 16:33:36.297937,2025-03-30 16:33:36.297937,"{'user_type': 'new_user', 'behavior': {'shopping_frequency': 'regular', 'favorite_categories': [10], 'price_sensitivity': 'medium', 'review_likelihood': 'never'}, 'phone': '15505664187', 'birth_date': '1968-11-22', 'preferences': {'newsletter': True, 'notifications': True, 'theme': 'light'}}"
243,saitotomoya@example.org,pbkdf2:sha256:600000$GeExBQsFwiU8Kace$1114b9d84ff4b5c179c2c469cf1ed1da855363c5abe136f3870d512735e7050a,Astrid,山田,"90361 James Isle Suite 110, Reynoldstown, OR 82591",313.71,False,2024-03-14 16:33:11.504827,2024-03-18 16:33:11.504827,"{'user_type': 'occasional', 'behavior': {'shopping_frequency': 'occasional', 'favorite_categories': [2, 11], 'price_sensitivity': 'medium', 'review_likelihood': 'rarely'}, 'phone': '0383173505', 'birth_date': '1998-05-02', 'preferences': {'newsletter': False, 'notifications': True, 'theme': 'dark'}}"
244,russelljasmine@example.com,pbkdf2:sha256:600000$JJKYn1D7f3cXjnAN$78a476fae3e592fb07fc6e003c3df620f241d87069a1c63baaf13e6291cc0a1f,Colleen,高橋,"PSC 6512, Box 0704, APO AP 82576",404.15,False,2024-12-12 16:33:11.504827,2025-01-07 16:33:11.504827,"{'user_type': 'occasional', 'behavior': {'shopping_frequency': 'rare', 'favorite_categories': [10, 5, 17], 'price_sensitivity': 'medium', 'review_likelihood': 'never'}, 'phone': '+49(0)1080 466196', 'birth_date': '2003-02-17', 'preferences': {'newsletter': True, 'notifications': True, 'theme': 'system'}}"
245,yamadarei@example.com,pbkdf2:sha256:600000$sf3GQiK7O5TExrYy$83a87365dd482de56e9b89ee993d91912683fd026ca2ee47d57239625de470da,七夏,Morgan,新疆维吾尔自治区想市高坪南宁街w座 379723,968.67,True,2024-12-25 16:33:11.504827,2025-01-04 16:33:11.504827,"{'user_type': 'regular', 'behavior': {'shopping_frequency': 'frequent', 'favorite_categories': [18], 'price_sensitivity': 'medium', 'review_likelihood': 'never'}, 'phone': '4244968549', 'birth_date': '1965-04-20', 'preferences': {'newsletter': False, 'notifications': False, 'theme': 'light'}}"
246,hiroshi50@example.net,pbkdf2:sha256:600000$NT1tfURbVvhqc9w7$9f1e6db9f78a4cc661a31e6157ca48b32252229f6dceb0acb374437608d907dc,真綾,李,"Flat 33O, Brian junctions, Lake Alice, SM7W 9YP",4920.71,True,2023-07-18 16:33:11.504827,2023-08-13 16:33:11.504827,"{'user_type': 'power_user', 'behavior': {'shopping_frequency': 'frequent', 'favorite_categories': [4, 10], 'price_sensitivity': 'medium', 'review_likelihood': 'often'}, 'phone': '090-6521-7073', 'birth_date': '1987-10-06', 'preferences': {'newsletter': False, 'notifications': True, 'theme': 'dark'}}"
247,nataliejohnson@example.org,pbkdf2:sha256:600000$9mNK0JtE5Oi206gD$57d2c0c475fac0e447ff3ad374bdd9ca49411f0044ca356ff2c711e10b1aaed8,Jeanette,Rousset,"Marietta-Albers-Ring 150, 24739 Bad Liebenwerda",748.37,True,2024-07-10 16:33:11.504827,2024-08-02 16:33:11.504827,"{'user_type': 'regular', 'behavior': {'shopping_frequency': 'regular', 'favorite_categories': [2], 'price_sensitivity': 'medium', 'review_likelihood': 'rarely'}, 'phone': '534.423.4258', 'birth_date': '1945-10-04', 'preferences': {'newsletter': True, 'notifications': True, 'theme': 'dark'}}"
248,oliver02@example.com,pbkdf2:sha256:600000$q2AXJepvRio9AkuO$9a0fb0f99e510db900d79812977c0dca525ab732cf6adfc23143d5040b833608,龙,Lacroix,"35, boulevard de Gay, 91166 Saint Gilles-sur-Mer",782.42,False,2024-07-24 16:33:11.504827,2024-07-26 16:33:11.504827,"{'user_type': 'regular', 'behavior': {'shopping_frequency': 'regular', 'favorite_categories': [12, 3, 15], 'price_sensitivity': 'medium', 'review_likelihood': 'sometimes'}, 'phone': '(0191) 4960655', 'birth_date': '1973-07-11', 'preferences': {'newsletter': False, 'notifications': True, 'theme': 'light'}}"
249,fangye@example.net,pbkdf2:sha256:600000$1lZFYKPGb4hpTkcc$059b2c2219b2e608bba95156b3cdaaaf3dbf2c60a4e0840cff85afa147584236,Paula,Gérard,"chemin de Marchand, 65698 LacroixBourg",758.79,False,2023-07-23 16:33:11.504827,2023-08-02 16:33:11.504827,"{'user_type': 'regular', 'behavior': {'shopping_frequency': 'rare', 'favorite_categories': [10], 'price_sensitivity': 'high', 'review_likelihood': 'sometimes'}, 'phone': '(09128) 68578', 'birth_date': '1956-06-23', 'preferences': {'newsletter': True, 'notifications': True, 'theme': 'dark'}}"
250,edith77@example.com,pbkdf2:sha256:600000$rTyEZ5WdL0UDNMuk$8d06bd41ed1fc3ff4e5be93cc3532029f72704119e727400e6c3c3c44a9e3518,Inès,Schwital,岩手県山武郡九十九里町神明内13丁目15番8号 シティ下吉羽669,488.48,False,2024-11-06 16:33:11.504827,2024-11-29 16:33:11.504827,"{'user_type': 'occasional', 'behavior': {'shopping_frequency': 'regular', 'favorite_categories': [5, 13, 19], 'price_sensitivity': 'high', 'review_likelihood': 'sometimes'}, 'phone': '+44(0)8081570548', 'birth_date': '1953-06-08', 'preferences': {'newsletter': False, 'notifications': True, 'theme': 'system'}}"
251,sean53@example.net,pbkdf2:sha256:600000$s1WmgjBPRNQZDLot$4e499785bfd5d1b5268c6acd3b501ed015227f28744e516b98c82eac30d9c19a,Steven,中村,"Kochallee 5/4, 02734 Jüterbog",238.23,False,2024-06-29 16:33:11.504827,2024-07-01 16:33:11.504827,"{'user_type': 'regular', 'behavior': {'shopping_frequency': 'regular', 'favorite_categories': [12], 'price_sensitivity': 'medium', 'review_likelihood': 'rarely'}, 'phone': '588-781-4311x1508', 'birth_date': '1990-03-27', 'preferences': {'newsletter': True, 'notifications': True, 'theme': 'system'}}"
252,thibaut43@example.net,pbkdf2:sha256:600000$bCZLD0v7Foe2it4b$fa1d1c46fcd64cca78b06583eb21628ea40339abdbff4c342cf7241a67d835a3,淳,傅,"75, boulevard Olivie Bègue, 02583 Samson-les-Bains",526.21,True,2024-05-30 16:33:11.504827,2024-06-14 16:33:11.504827,"{'user_type': 'regular', 'behavior': {'shopping_frequency': 'frequent', 'favorite_categories': [5], 'price_sensitivity': 'medium', 'review_likelihood': 'never'}, 'phone': '+49(0) 337389877', 'birth_date': '1998-03-09', 'preferences': {'newsletter': True, 'notifications': True, 'theme': 'light'}}"
253,megan66@example.org,pbkdf2:sha256:600000$y3e2XBMN3vc8uPSG$ffa03957d9c2a36d30dd26c4a7090b6c1fad784fbbef5b7ff6b9e29c1434dce5,Tomasz,佐藤,"Studio 07Z, Cook manor, Vincentfurt, NN4N 9BF",2478.83,True,2024-01-19 16:33:11.504827,2024-02-06 16:33:11.504827,"{'user_type': 'power_user', 'behavior': {'shopping_frequency': 'regular', 'favorite_categories': [12, 11], 'price_sensitivity': 'high', 'review_likelihood': 'always'}, 'phone': '0131 496 0999', 'birth_date': '2003-04-17', 'preferences': {'newsletter': True, 'notifications': True, 'theme': 'system'}}"
254,zhaase@example.org,pbkdf2:sha256:600000$9X9P7A99HgzGPaRX$4de90197d8ef4ac4fcfb5042200a6887ad9043839d62cc70ca47cdb02571eb36,康弘,Jones,"31, boulevard Schmitt, 05946 Camus-sur-Michel",836.56,False,2024-10-18 16:33:11.504827,2024-11-08 16:33:11.504827,"{'user_type': 'regular', 'behavior': {'shopping_frequency': 'occasional', 'favorite_categories': [13, 18, 7], 'price_sensitivity': 'medium', 'review_likelihood': 'rarely'}, 'phone': '01174960164', 'birth_date': '1960-02-26', 'preferences': {'newsletter': False, 'notifications': True, 'theme': 'light'}}"
255,de-sousabertrand@example.com,pbkdf2:sha256:600000$PtBnrNFWSVlItaRA$3d095a15f3bae172405a366e2497f91d6c3b4b0459b18e170ad6f7ad44eb8d3a,晃,Mills,"Florian-Renner-Straße 1/6, 23467 Scheinfeld",658.25,True,2024-07-21 16:33:11.504827,2024-07-26 16:33:11.504827,"{'user_type': 'regular', 'behavior': {'shopping_frequency': 'frequent', 'favorite_categories': [1, 16, 18], 'price_sensitivity': 'low', 'review_likelihood': 'rarely'}, 'phone': '090-9387-4302', 'birth_date': '1948-08-24', 'preferences': {'newsletter': False, 'notifications': True, 'theme': 'light'}}"
256,annelijuettner@example.net,pbkdf2:sha256:600000$ekMLMPVcd8lfMDLJ$bf6270753678ea5a82b3df48a8258c55deda10c627125c89816875b8791bc20c,Veit,Rust,"754 Austin Valleys Apt. 632, Ellisburgh, UT 75030",116.55,False,2024-03-11 16:33:11.504827,2024-04-09 16:33:11.504827,"{'user_type': 'occasional', 'behavior': {'shopping_frequency': 'frequent', 'favorite_categories': [2, 13], 'price_sensitivity': 'high', 'review_likelihood': 'rarely'}, 'phone': '(703)324-8413x7681', 'birth_date': '1978-08-14', 'preferences': {'newsletter': False, 'notifications': False, 'theme': 'light'}}"
257,klebreton@example.com,pbkdf2:sha256:600000$gGnAGBVkQsa9HilW$eef2892adc1a126b00f600ac73ddb14709feb6e51e546c521a688aac33a556a0,Kathleen,Murray,"5636 Alex Crescent Apt. 577, Jonesside, TN 32258",807.9,False,2024-10-05 16:33:11.504827,2024-10-30 16:33:11.504827,"{'user_type': 'regular', 'behavior': {'shopping_frequency': 'regular', 'favorite_categories': [8, 16], 'price_sensitivity': 'medium', 'review_likelihood': 'rarely'}, 'phone': '18727422091', 'birth_date': '1964-04-24', 'preferences': {'newsletter': True, 'notifications': True, 'theme': 'light'}}"
258,qjackson@example.org,pbkdf2:sha256:600000$yj44u892HyIVntco$87aa41d2cea5fddb65fcf170699efc6ff18486ce39fdc8c16444dd36c12e442f,桂英,Williams,"837 Heather valleys, South Hollieport, BL90 6HJ",1787.42,False,2024-04-05 16:33:11.504827,2024-05-03 16:33:11.504827,"{'user_type': 'power_user', 'behavior': {'shopping_frequency': 'regular', 'favorite_categories': [3], 'price_sensitivity': 'medium', 'review_likelihood': 'often'}, 'phone': '+33 3 56 10 60 05', 'birth_date': '1990-07-26', 'preferences': {'newsletter': True, 'notifications': True, 'theme': 'dark'}}"
259,jiangguiying@example.net,pbkdf2:sha256:600000$fTmS5atOvqfzSq6S$440db679eaf0a8a0fa4122719df69db99c569ad809096ad5d1258cffad0e4110,Mohammed,Perry,"393 Mcmillan Crest Apt. 315, Glennfurt, SD 41951",3563.66,False,2024-05-28 16:33:11.504827,2024-06-25 16:33:11.504827,"{'user_type': 'power_user', 'behavior': {'shopping_frequency': 'regular', 'favorite_categories': [8], 'price_sensitivity': 'medium', 'review_likelihood': 'rarely'}, 'phone': '(937)331-4950x1364', 'birth_date': '1980-10-12', 'preferences': {'newsletter': False, 'notifications': True, 'theme': 'light'}}"
260,naotomiura@example.net,pbkdf2:sha256:600000$nWIPWvBA4wIcQ6PV$416a8590f5564847b702242d574dda097980b47eb68265e16acd0cf008cbffec,Louise,吴,贵州省辽阳县龙潭大冶路G座 430914,176.16,False,2025-03-31 16:33:11.504827,2025-04-21 16:33:11.504827,"{'user_type': 'occasional', 'behavior': {'shopping_frequency': 'rare', 'favorite_categories': [0, 10], 'price_sensitivity': 'low', 'review_likelihood': 'sometimes'}, 'phone': '18239102574', 'birth_date': '1954-08-13', 'preferences': {'newsletter': True, 'notifications': False, 'theme': 'light'}}"
261,florentinebender@example.org,pbkdf2:sha256:600000$dhPEuPCET5s5WGjF$c5ee4d6c7e35c355633bc0f34786aced9cb240201b601ec60c786905c51f47f5,玉,温,"Studio 08Y, Miah heights, East Mohamedmouth, L80 3ZR",497.54,False,2024-06-08 16:33:11.504827,2024-07-01 16:33:11.504827,"{'user_type': 'regular', 'behavior': {'shopping_frequency': 'occasional', 'favorite_categories': [8, 13], 'price_sensitivity': 'medium', 'review_likelihood': 'always'}, 'phone': '090-2701-7130', 'birth_date': '1953-12-04', 'preferences': {'newsletter': True, 'notifications': True, 'theme': 'dark'}}"
262,georgecoleman@example.net,pbkdf2:sha256:600000$v8o0Q86YT1fXzudK$6fc3b1e662898583b9b7caf0a324850818920bf427aa3535f0bda9233eca87da,Damian,鈴木,广东省拉萨市房山邯郸路O座 747156,111.04,False,2024-11-21 16:33:11.504827,2024-11-21 16:33:11.504827,"{'user_type': 'occasional', 'behavior': {'shopping_frequency': 'regular', 'favorite_categories': [2], 'price_sensitivity': 'medium', 'review_likelihood': 'sometimes'}, 'phone': '0161 496 0768', 'birth_date': '1994-04-22', 'preferences': {'newsletter': True, 'notifications': False, 'theme': 'light'}}"
263,maria-theresianette@example.org,pbkdf2:sha256:600000$Gxyfb8H4GOAjJPBu$10f9aac12e4583d6993fef3f4e5501d80f35679acb15402551eb0cc08dd6d3e7,Stanislaus,Blake,"74, chemin Cécile Jacquet, 48675 Leduc-sur-Guérin",420.58,False,2025-01-28 16:33:11.504827,2025-02-26 16:33:11.504827,"{'user_type': 'occasional', 'behavior': {'shopping_frequency': 'regular', 'favorite_categories': [1, 11], 'price_sensitivity': 'medium', 'review_likelihood': 'often'}, 'phone': '+33 6 43 23 00 85', 'birth_date': '1971-10-29', 'preferences': {'newsletter': True, 'notifications': True, 'theme': 'dark'}}"
264,xweinhold@example.com,pbkdf2:sha256:600000$z0id7x2qByhFgAht$5c93c648260bb86b15e0b24ba6b35fb88ffe4f46076acdf96c36497de9eb77aa,Leopold,盘,"69236 Wise Terrace, Williamfort, SC 90742",905.04,False,2025-03-24 16:33:11.504827,2025-03-26 16:33:11.504827,"{'user_type': 'regular', 'behavior': {'shopping_frequency': 'regular', 'favorite_categories': [18, 17], 'price_sensitivity': 'medium', 'review_likelihood': 'often'}, 'phone': '+33 (0)5 32 63 37 05', 'birth_date': '1992-05-17', 'preferences': {'newsletter': True, 'notifications': True, 'theme': 'light'}}"
265,zhuyong@example.net,pbkdf2:sha256:600000$BL9EAXJnCUVBBFLp$728cb7f97174ccf98a2b8b2d29afff75bfe8447a656c322345945abfe1ccbfb1,Elliot,山田,湖南省南京市沙湾赵街B座 764488,26.91,False,2025-04-01 16:33:38.584214,2025-04-17 16:33:38.584214,"{'user_type': 'new_user', 'behavior': {'shopping_frequency': 'occasional', 'favorite_categories': [7], 'price_sensitivity': 'medium', 'review_likelihood': 'rarely'}, 'phone': '090-6119-5243', 'birth_date': '1971-05-18', 'preferences': {'newsletter': True, 'notifications': True, 'theme': 'system'}}"
266,chao27@example.org,pbkdf2:sha256:600000$35cwF8G85YtoR3Fu$4f22a38a150b0d61302056ccaf42518b02c418857bfbf697bb754ade7e243d86,Chad,周,"Hans-Köster-Platz 37, 81793 Feuchtwangen",374.91,False,2025-02-05 16:33:11.504827,2025-02-13 16:33:11.504827,"{'user_type': 'regular', 'behavior': {'shopping_frequency': 'rare', 'favorite_categories': [5, 0, 7], 'price_sensitivity': 'high', 'review_likelihood': 'rarely'}, 'phone': '001-323-646-7912x1416', 'birth_date': '1967-07-31', 'preferences': {'newsletter': True, 'notifications': True, 'theme': 'dark'}}"
267,timothychambers@example.org,pbkdf2:sha256:600000$ZGbFAOyHKefE4V40$a0479e06255fb7b61442d4e0af9351b2bacb7282fe195c415259c66222cd2806,Bruce,Ortega,"9847 Sherman Rapids, Rogersmouth, MD 31905",999.49,False,2024-05-06 16:33:11.504827,2024-05-23 16:33:11.504827,"{'user_type': 'regular', 'behavior': {'shopping_frequency': 'regular', 'favorite_categories': [16, 12], 'price_sensitivity': 'medium', 'review_likelihood': 'always'}, 'phone': '05 18 90 55 10', 'birth_date': '2003-07-15', 'preferences': {'newsletter': True, 'notifications': True, 'theme': 'dark'}}"
268,bgao@example.net,pbkdf2:sha256:600000$f3k0cYLsRbvMx5Mw$5642b94dc2e527eabc372c201f6509249e3cee8c7579a47e95f78ca1b5bbb8f0,Misty,Bonnin,"Studio 78, Knowles alley, Andrewstad, N7 9UR",3699.92,False,2024-02-18 16:33:11.504827,2024-02-24 16:33:11.504827,"{'user_type': 'power_user', 'behavior': {'shopping_frequency': 'regular', 'favorite_categories': [8, 10], 'price_sensitivity': 'low', 'review_likelihood': 'often'}, 'phone': '14515671649', 'birth_date': '1992-09-28', 'preferences': {'newsletter': True, 'notifications': True, 'theme': 'light'}}"
269,clarkenicholas@example.com,pbkdf2:sha256:600000$TNd2Lo2TBRf5V9hW$935e48fd50dc1a40e71ca231fc2ee576a8f4204889d824f357ba76e89658941f,丹丹,Wheeler,"32116 Ethan Islands, Mirandabury, VA 34268",498.86,False,2024-06-20 16:33:11.504827,2024-07-02 16:33:11.504827,"{'user_type': 'occasional', 'behavior': {'shopping_frequency': 'occasional', 'favorite_categories': [12, 10, 4], 'price_sensitivity': 'medium', 'review_likelihood': 'rarely'}, 'phone': '18812871539', 'birth_date': '1948-09-11', 'preferences': {'newsletter': True, 'notifications': True, 'theme': 'system'}}"
270,na68@example.com,pbkdf2:sha256:600000$afYv65D4A3TbIrCN$1e48aeea1a97ff117d9d793ae86309e33654cc428cad7906d9bdeff5fbec7640,Francis,Ferreira,"chemin Traore, 75292 Sainte Gilbertboeuf",47.03,False,2023-07-19 16:33:11.504827,2023-08-04 16:33:11.504827,"{'user_type': 'lapsed_user', 'behavior': {'shopping_frequency': 'occasional', 'favorite_categories': [7, 17], 'price_sensitivity': 'medium', 'review_likelihood': 'sometimes'}, 'phone': '(00409) 836655', 'birth_date': '1998-07-02', 'preferences': {'newsletter': True, 'notifications': True, 'theme': 'system'}}"
271,kennethbyrne@example.net,pbkdf2:sha256:600000$gsIizINPtvLUmLuO$cfcdb4cfc936a09b5859755cf0cdb47163b9a17a775178bd0bd7444322aa5c03,Maik,Sharp,"52, rue Joseph, 40416 LagardeBourg",80.83,False,2025-04-12 16:33:39.181769,2025-05-11 16:33:39.181769,"{'user_type': 'new_user', 'behavior': {'shopping_frequency': 'frequent', 'favorite_categories': [15], 'price_sensitivity': 'high', 'review_likelihood': 'often'}, 'phone': '03 64 74 60 52', 'birth_date': '1958-08-17', 'preferences': {'newsletter': True, 'notifications': True, 'theme': 'dark'}}"
272,yancui@example.org,pbkdf2:sha256:600000$MMvJGipf2xBz4SNC$87921d5711ecf333aa7aed93041cd2a3bf5f2b38c6a872d8f0c75960fec9a479,Iwona,Jacob,上海市雪县闵行吴路S座 186125,2172.57,False,2024-08-05 16:33:11.504827,2024-09-01 16:33:11.504827,"{'user_type': 'power_user', 'behavior': {'shopping_frequency': 'regular', 'favorite_categories': [9], 'price_sensitivity': 'medium', 'review_likelihood': 'rarely'}, 'phone': '15272927742', 'birth_date': '1959-02-20', 'preferences': {'newsletter': True, 'notifications': True, 'theme': 'system'}}"
